시도,시군구,도로명,주소,유형,높이_cm,폭_cm,위도,경도,연속형여부,보차분리여부,밀집개수,경사도_도,충격점수,미터당감점
인천광역시,남동구,문화로133번길,인천광역시 남동구 구월동 1109-10,원호형,10.0,360.0,37.45118154,126.6982597,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,문화로133번길,인천광역시 남동구 구월동 1108-17,원호형,10.0,360.0,37.45119682,126.6980108,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,문화로133번길,인천광역시 남동구 구월동 1107-17,원호형,10.0,360.0,37.45121639,126.6973323,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,문화로133번길,인천광역시 남동구 구월동 1106-7,원호형,10.0,360.0,37.45126596,126.6969246,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,문화서로65번길,인천광역시 남동구 구월동 1117-5,원호형,10.0,360.0,37.451108,126.6956728,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,문화서로65번길,인천광역시 남동구 구월동 1118-15,원호형,10.0,360.0,37.45122794,126.6934782,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,문화서로61번길,인천광역시 남동구 구월동 1116-1,원호형,10.0,360.0,37.45065445,126.6953982,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,문화서로61번길,인천광역시 남동구 구월동 1118-26,원호형,10.0,360.0,37.45096804,126.6944208,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,문화서로61번길,인천광역시 남동구 구월동 1118-25,원호형,10.0,360.0,37.45097518,126.6942511,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,문화서로61번길,인천광역시 남동구 구월동 1118-11,원호형,10.0,360.0,37.45100974,126.6933012,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,문화서로49번길,인천광역시 남동구 구월동 1121-1,원호형,10.0,360.0,37.44982893,126.6948926,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,문화서로49번길,인천광역시 남동구 구월동 1120-19,원호형,10.0,360.0,37.44990053,126.6940324,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,문화서로49번길,인천광역시 남동구 구월동 1341,원호형,10.0,360.0,37.44972325,126.6934817,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,인주대로518번길,인천광역시 남동구 구월동 1342-8,원호형,10.0,360.0,37.44922476,126.6940329,N,N,1,0.0,1.0,0.0
인천광역시,남동구,문화서로23번길,인천광역시 남동구 구월동 1382-5,원호형,10.0,360.0,37.44869038,126.6937822,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,문화서로23번길,인천광역시 남동구 구월동 1382-3,원호형,10.0,360.0,37.4488324,126.6935876,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,문화서로45번길,인천광역시 남동구 구월동 1344-17,원호형,10.0,360.0,37.4494732,126.6953169,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,인주대로522번길,인천광역시 남동구 구월동 1355-8,원호형,10.0,360.0,37.44879141,126.6955887,N,N,1,0.0,1.0,0.0
인천광역시,남동구,인주대로522번길,인천광역시 남동구 구월동 1354-17,원호형,10.0,360.0,37.44819094,126.6958817,N,N,1,0.0,1.0,0.0
인천광역시,남동구,인주대로522번길,인천광역시 남동구 구월동 1354-20,원호형,10.0,360.0,37.4480647,126.6958726,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,인주대로522번길,인천광역시 남동구 구월동 1355-19,원호형,10.0,360.0,37.44831246,126.6954614,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,인주대로522번길,인천광역시 남동구 구월동 1359-3,원호형,10.0,360.0,37.4483888,126.6950306,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,인주대로522번길,인천광역시 남동구 구월동 1357,원호형,10.0,360.0,37.44899789,126.6947036,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,인주대로522번길,인천광역시 남동구 구월동 1356,원호형,10.0,360.0,37.44930469,126.6947435,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,인하로411번길,인천광역시 남동구 구월동 1382,원호형,10.0,360.0,37.44908115,126.6932669,N,N,1,0.0,1.0,0.0
인천광역시,남동구,인하로411번길,인천광역시 남동구 구월동 1382-12,원호형,10.0,360.0,37.44816374,126.6942321,N,N,1,0.0,1.0,0.0
인천광역시,남동구,문화로115번길,인천광역시 남동구 구월동 1345-2,원호형,10.0,360.0,37.44952455,126.6967062,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,문화로115번길,인천광역시 남동구 구월동 1345-9,원호형,10.0,360.0,37.44946269,126.697634,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,문화로115번길,인천광역시 남동구 구월동 1346-5,원호형,10.0,360.0,37.44939417,126.6987766,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,문화서로28번길,인천광역시 남동구 구월동 1365-4,원호형,10.0,360.0,37.44789165,126.6981584,N,N,1,0.0,1.0,0.0
인천광역시,남동구,문화서로28번길,인천광역시 남동구 구월동 1349-6,원호형,10.0,360.0,37.44870541,126.6984156,N,N,1,0.0,1.0,0.0
인천광역시,남동구,문화서로28번길,인천광역시 남동구 구월동 1361-6,원호형,10.0,360.0,37.44775948,126.6967933,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,문화서로28번길,인천광역시 남동구 구월동 1363-9,원호형,10.0,360.0,37.44767748,126.6975293,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,문화서로28번길,인천광역시 남동구 구월동 1364-9,원호형,10.0,360.0,37.44766345,126.6978912,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,문화서로28번길,인천광역시 남동구 구월동 1365-9,원호형,10.0,360.0,37.44763152,126.6982647,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,문화서로28번길,인천광역시 남동구 구월동 1366-8,원호형,10.0,360.0,37.44759784,126.6984833,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,문화서로89번길,인천광역시 남동구 구월동 1366-1,원호형,10.0,360.0,37.44805989,126.6987093,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,문화서로89번길,인천광역시 남동구 구월동 1348-9,원호형,10.0,360.0,37.44860141,126.6987903,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,문화서로89번길,인천광역시 남동구 구월동 1346-7,원호형,10.0,360.0,37.44926016,126.6988806,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,문화서로28번길,인천광역시 남동구 구월동 1369-9,원호형,10.0,360.0,37.44749706,126.6975098,N,N,1,0.0,1.0,0.0
인천광역시,남동구,인하로411번길,인천광역시 남동구 구월동 1386-2,원호형,10.0,360.0,37.44776761,126.6942616,N,N,1,0.0,1.0,0.0
인천광역시,남동구,인하로411번길,인천광역시 남동구 구월동 1388-15,원호형,10.0,360.0,37.44688177,126.6940058,N,N,1,0.0,1.0,0.0
인천광역시,남동구,인하로411번길,인천광역시 남동구 구월동 1387-4,원호형,10.0,360.0,37.44751537,126.694266,N,N,1,0.0,1.0,0.0
인천광역시,남동구,문화로4번길,인천광역시 남동구 구월동 1395-5,원호형,10.0,360.0,37.44592853,126.6958079,N,N,1,0.0,1.0,0.0
인천광역시,남동구,문화로4번길,인천광역시 남동구 구월동 1378-9,원호형,10.0,360.0,37.44612568,126.6965277,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,문화로4번길,인천광역시 남동구 구월동 1378-1,원호형,10.0,360.0,37.44678493,126.6966632,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,문화로4번길,인천광역시 남동구 구월동 1376-3,원호형,10.0,360.0,37.44658383,126.6972205,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,문화로4번길,인천광역시 남동구 구월동 1376-12,원호형,10.0,360.0,37.4459974,126.6971515,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,문화로4번길,인천광역시 남동구 구월동 1402-4,원호형,10.0,360.0,37.44543787,126.6970708,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,문화로4번길,인천광역시 남동구 구월동 1402-7,원호형,10.0,360.0,37.4453205,126.6970502,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,문화로4번길,인천광역시 남동구 구월동 1403-8,원호형,10.0,360.0,37.44510803,126.697393,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,문화로4번길,인천광역시 남동구 구월동 1402-2,원호형,10.0,360.0,37.44555672,126.697227,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,문화로4번길,인천광역시 남동구 구월동 1376-13,원호형,10.0,360.0,37.44598988,126.6972873,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,문화로4번길,인천광역시 남동구 구월동 1376-2,원호형,10.0,360.0,37.44658545,126.6973674,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,문화로4번길,인천광역시 남동구 구월동 1375-2,원호형,10.0,360.0,37.44654451,126.697741,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,문화로4번길,인천광역시 남동구 구월동 1374-15,원호형,10.0,360.0,37.44580704,126.6978668,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,문화로4번길,인천광역시 남동구 구월동 1404-3,원호형,10.0,360.0,37.44548224,126.6978272,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,문화로4번길,인천광역시 남동구 구월동 1404-12,원호형,10.0,360.0,37.44489568,126.697747,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,문화로4번길,인천광역시 남동구 구월동 1405-12,원호형,10.0,360.0,37.44480044,126.6980989,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,문화로4번길,인천광역시 남동구 구월동 1404-2,원호형,10.0,360.0,37.44549286,126.6979739,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,문화로4번길,인천광역시 남동구 구월동 1373-12,원호형,10.0,360.0,37.44587433,126.6982499,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,문화로4번길,인천광역시 남동구 구월동 1373-3,원호형,10.0,360.0,37.44649705,126.6983408,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,문화로4번길,인천광역시 남동구 구월동 1405-13,원호형,10.0,360.0,37.44477503,126.6982463,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,문화로4번길,인천광역시 남동구 구월동 1405-1,원호형,10.0,360.0,37.4455061,126.6983579,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,문화로4번길,인천광역시 남동구 구월동 1373-14,원호형,10.0,360.0,37.44570454,126.6983771,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,문화서로18번길,인천광역시 남동구 구월동 1370-10,원호형,10.0,360.0,37.44691026,126.6974069,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,문화서로18번길,인천광역시 남동구 구월동 1370-13,원호형,10.0,360.0,37.44695082,126.6969994,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,문화서로18번길,인천광역시 남동구 구월동 1370-16,원호형,10.0,360.0,37.44698237,126.696592,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,예술로266번길,인천광역시 남동구 구월동 1133-12,원호형,10.0,360.0,37.45392162,126.7040895,Y,N,1,4.26,1.03,0.0
인천광역시,남동구,예술로266번길,인천광역시 남동구 구월동 1136-6,원호형,10.0,360.0,37.4543038,126.7036082,Y,N,1,6.38,1.045,0.0
인천광역시,남동구,예술로266번길,인천광역시 남동구 구월동 1134-6,원호형,10.0,360.0,37.45407446,126.7024141,Y,N,1,6.72,1.047,0.0
인천광역시,남동구,예술로266번길,인천광역시 남동구 구월동 1134,원호형,10.0,360.0,37.45410652,126.7020519,Y,N,1,3.44,1.024,0.0
인천광역시,남동구,예술로174번길,인천광역시 남동구 구월동 1125,원호형,10.0,360.0,37.44946587,126.702844,N,N,1,0.0,1.0,0.0
인천광역시,남동구,성말로13번길,인천광역시 남동구 구월동 1124-9,원호형,10.0,360.0,37.44949831,126.7025157,N,N,1,0.0,1.0,0.0
인천광역시,남동구,예술로172번길,인천광역시 남동구 구월동 1125-5,원호형,10.0,360.0,37.44928176,126.7033105,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,예술로172번길,인천광역시 남동구 구월동 1125-7,원호형,10.0,360.0,37.4492682,126.7037176,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,예술로140번길,인천광역시 남동구 구월동 1457-1,원호형,10.0,360.0,37.44626466,126.7017917,Y,Y,1,0.0,1.0,0.0
인천광역시,남동구,예술로140번길,인천광역시 남동구 구월동 1454-1,원호형,10.0,360.0,37.44665232,126.7026326,Y,Y,1,0.0,1.0,0.0
인천광역시,남동구,구월남로,인천광역시 남동구 구월동 1140-3,원호형,10.0,360.0,37.45337795,126.7062802,N,N,1,3.02,1.021,0.0
인천광역시,남동구,인주대로623번길,인천광역시 남동구 구월동 1141-2,원호형,10.0,360.0,37.45260255,126.7068247,N,Y,1,2.13,1.015,0.0
인천광역시,남동구,인주대로616번길,인천광역시 남동구 구월동 201-161,원호형,10.0,360.0,37.44844106,126.7055288,N,N,1,0.0,1.0,0.0
인천광역시,남동구,남동대로747번길,인천광역시 남동구 구월동 201-78,원호형,10.0,360.0,37.4492759,126.7052432,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,남동대로747번길,인천광역시 남동구 구월동 201-125,원호형,10.0,360.0,37.44906489,126.7057215,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,남동대로747번길,인천광역시 남동구 구월동 201-34,원호형,10.0,360.0,37.44933652,126.7066661,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,인주대로626번길,인천광역시 남동구 구월동 201-136,원호형,10.0,360.0,37.4487777,126.7050031,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,인주대로626번길,인천광역시 남동구 구월동 201-129,원호형,10.0,360.0,37.44875426,126.7053313,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,인주대로626번길,인천광역시 남동구 구월동 201-108,원호형,10.0,360.0,37.44871121,126.7063378,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,성말로53번길,인천광역시 남동구 구월동 1149-6,원호형,10.0,360.0,37.44809752,126.7070717,N,N,1,0.0,1.0,0.0
인천광역시,남동구,남동대로733번길,인천광역시 남동구 구월동 1150-13,원호형,10.0,360.0,37.44819205,126.7066519,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,남동대로733번길,인천광역시 남동구 구월동 201-208,원호형,10.0,360.0,37.4482478,126.7051592,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,남동대로733번길,인천광역시 남동구 구월동 201-186,원호형,10.0,360.0,37.44828282,126.7042431,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,성말로35번길,인천광역시 남동구 구월동 1152-1,원호형,10.0,360.0,37.44803677,126.7048125,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,성말로35번길,인천광역시 남동구 구월동 1152-3,원호형,10.0,360.0,37.44759547,126.7048314,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,성말로35번길,인천광역시 남동구 구월동 1161-19,원호형,10.0,360.0,37.44617913,126.7046749,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,성말로35번길,인천광역시 남동구 구월동 1164-25,원호형,10.0,360.0,37.44577646,126.7049305,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,인주대로604번길,인천광역시 남동구 구월동 1161-1,원호형,10.0,360.0,37.44729472,126.7045201,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,인주대로604번길,인천광역시 남동구 구월동 1162-33,원호형,10.0,360.0,37.44634447,126.7041409,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,인주대로604번길,인천광역시 남동구 구월동 1162-45,원호형,10.0,360.0,37.44591169,126.7041145,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,남동대로711번길,인천광역시 남동구 구월동 1159-8,원호형,10.0,360.0,37.44605242,126.7062706,N,N,1,0.0,1.0,0.0
인천광역시,남동구,남동대로711번길,인천광역시 남동구 구월동 1158-12,원호형,10.0,360.0,37.44647791,126.7056304,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,성말로53번길,인천광역시 남동구 구월동 1165-13,원호형,10.0,360.0,37.44572168,126.7056886,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,성말로53번길,인천광역시 남동구 구월동 1165-7,원호형,10.0,360.0,37.44563827,126.7063003,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,성말로53번길,인천광역시 남동구 구월동 1155,원호형,10.0,360.0,37.447818,126.7070539,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,성말로53번길,인천광역시 남동구 구월동 1166-2,원호형,10.0,360.0,37.44522794,126.7066803,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,남동대로726번길,인천광역시 남동구 구월동 1189-3,원호형,10.0,360.0,37.44763561,126.7085036,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,성리로35번길,인천광역시 남동구 구월동 1186-1,원호형,10.0,360.0,37.44690196,126.7081546,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,성리로35번길,인천광역시 남동구 구월동 1186-3,원호형,10.0,360.0,37.44634207,126.7080399,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,남동대로712번길,인천광역시 남동구 구월동 1185,원호형,10.0,360.0,37.44691368,126.707578,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,남동대로726번길,인천광역시 남동구 구월동 1191-11,원호형,10.0,360.0,37.44768966,126.7076777,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,남동대로726번길,인천광역시 남동구 구월동 1191-7,원호형,10.0,360.0,37.44779802,126.7076984,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,남동대로726번길,인천광역시 남동구 구월동 1192-7,원호형,10.0,360.0,37.44810049,126.7081679,N,N,1,0.0,1.0,0.0
인천광역시,남동구,남동대로726번길,인천광역시 남동구 구월동 1190-10,원호형,10.0,360.0,37.44716988,126.7079352,N,N,1,0.0,1.0,0.0
인천광역시,남동구,성리로41번길,인천광역시 남동구 구월동 1187-3,원호형,10.0,360.0,37.44640055,126.7092707,N,N,1,0.0,1.0,0.0
인천광역시,남동구,성리로35번길,인천광역시 남동구 구월동 1187-5,원호형,10.0,360.0,37.44616509,126.7091617,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,인주대로653번길,인천광역시 남동구 구월동 1200,원호형,10.0,360.0,37.45269193,126.7102929,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,남동대로774번길,인천광역시 남동구 구월동 1202-7,원호형,10.0,360.0,37.45134149,126.7103952,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,남동대로774번길,인천광역시 남동구 구월동 1202-10,원호형,10.0,360.0,37.45191002,126.7104759,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,남동대로774번길,인천광역시 남동구 구월동 1202,원호형,10.0,360.0,37.45221656,126.7104932,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,남동대로774번길,인천광역시 남동구 구월동 1198,원호형,10.0,360.0,37.45209971,126.7096928,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,남동대로774번길,인천광역시 남동구 구월동 1202-16,원호형,10.0,360.0,37.45145181,126.7105967,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,독점로3번길,인천광역시 남동구 구월동 1196-7,원호형,10.0,360.0,37.45050308,126.708703,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,독점로3번길,인천광역시 남동구 구월동 1195-15,원호형,10.0,360.0,37.44992702,126.7087581,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,독점로3번길,인천광역시 남동구 구월동 1197-8,원호형,10.0,360.0,37.45016951,126.7095111,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,독점로3번길,인천광역시 남동구 구월동 1203-5,원호형,10.0,360.0,37.45012433,126.7103257,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,인주대로653번길,인천광역시 남동구 구월동 1197-6,원호형,10.0,360.0,37.45034931,126.7094742,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,독점로3번길,인천광역시 남동구 구월동 1203,원호형,10.0,360.0,37.45102631,126.7104119,Y,Y,1,0.0,1.0,0.0
인천광역시,남동구,독점로3번길,인천광역시 남동구 구월동 1204-4,원호형,10.0,360.0,37.45045457,126.7100374,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,독점로3번길,인천광역시 남동구 구월동 1204-5,원호형,10.0,360.0,37.45026514,126.7100181,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,성말로44번길,인천광역시 남동구 구월동 1168-10,원호형,10.0,360.0,37.44469494,126.7057289,N,N,1,0.0,1.0,0.0
인천광역시,남동구,인하로521번길,인천광역시 남동구 구월동 1171-28,원호형,10.0,360.0,37.44375431,126.7045811,N,N,1,0.0,1.0,0.0
인천광역시,남동구,성말로32번길,인천광역시 남동구 구월동 1173-27,원호형,10.0,360.0,37.44422533,126.7039853,N,N,1,0.0,1.0,0.0
인천광역시,남동구,인하로535번길,인천광역시 남동구 구월동 1167,원호형,10.0,360.0,37.44493004,126.7066289,N,N,1,0.0,1.0,0.0
인천광역시,남동구,인하로507번길,인천광역시 남동구 구월동 1460,원호형,10.0,360.0,37.44615675,126.7034548,Y,Y,1,0.0,1.0,0.0
인천광역시,남동구,인하로507번길,인천광역시 남동구 구월동 1460-1,원호형,10.0,360.0,37.4457572,126.7034277,Y,Y,1,0.0,1.0,0.0
인천광역시,남동구,남동대로692번길,인천광역시 남동구 구월동 1181-34,원호형,10.0,360.0,37.44407595,126.7076268,N,N,1,0.0,1.0,0.0
인천광역시,남동구,성리로,인천광역시 남동구 구월동 1181-38,원호형,10.0,360.0,37.44475283,126.7085531,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,성리로,인천광역시 남동구 구월동 1181-20,원호형,10.0,360.0,37.44424872,126.7077707,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,성리로,인천광역시 남동구 구월동 1180-11,원호형,10.0,360.0,37.44380051,126.7079818,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,인주대로604번길,인천광역시 남동구 구월동 201-195,원호형,10.0,360.0,37.44800021,126.7039429,Y,Y,1,0.0,1.0,0.0
인천광역시,남동구,인주대로604번길,인천광역시 남동구 구월동 1152-14,원호형,10.0,360.0,37.4477302,126.7039701,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,인주대로604번길,인천광역시 남동구 구월동 1162-1,원호형,10.0,360.0,37.44730555,126.7038644,Y,Y,1,0.0,1.0,0.0
인천광역시,남동구,인주대로604번길,인천광역시 남동구 구월동 1162-13,원호형,10.0,360.0,37.44665656,126.7038417,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,인주대로604번길,인천광역시 남동구 구월동 1162-20,원호형,10.0,360.0,37.44597992,126.703763,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,인하로,인천광역시 남동구 구월동 1500-1,원호형,10.0,360.0,37.44304056,126.709351,N,Y,1,0.0,1.0,0.0
인천광역시,남동구,인주대로722번길,인천광역시 남동구 구월동 1234-9,원호형,10.0,360.0,37.44847173,126.7182763,N,N,1,5.13,1.036,0.0
인천광역시,남동구,인주대로722번길,인천광역시 남동구 구월동 1233-3,원호형,10.0,360.0,37.44798404,126.7181716,N,N,1,5.13,1.036,0.0
인천광역시,남동구,인주대로710번길,인천광역시 남동구 구월동 427,원호형,10.0,360.0,37.44871406,126.7156955,N,N,1,2.13,1.015,0.0
인천광역시,남동구,호구포로739번길,인천광역시 남동구 구월동 276-1,원호형,10.0,360.0,37.44884333,126.7118394,Y,Y,1,0.0,1.0,0.0
인천광역시,남동구,호구포로739번길,인천광역시 남동구 구월동 288-18,원호형,10.0,360.0,37.44880825,126.7127555,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,호구포로739번길,인천광역시 남동구 구월동 290-10,원호형,10.0,360.0,37.44873848,126.7137964,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,호구포로739번길,인천광역시 남동구 구월동 292,원호형,10.0,360.0,37.44872042,126.7146217,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,호구포로739번길,인천광역시 남동구 구월동 294,원호형,10.0,360.0,37.44874297,126.7150395,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,호구포로739번길,인천광역시 남동구 구월동 1480-1,원호형,10.0,360.0,37.4483827,126.7158819,Y,N,1,3.44,1.024,0.0
인천광역시,남동구,호구포로739번길,인천광역시 남동구 구월동 1480-4,원호형,10.0,360.0,37.44833465,126.7164365,Y,N,1,8.48,1.059,0.0
인천광역시,남동구,성리로,인천광역시 남동구 구월동 1193-7,원호형,10.0,360.0,37.4484765,126.7087717,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,성리로,인천광역시 남동구 구월동 1193-2,원호형,10.0,360.0,37.44833051,126.7086047,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,성리로,인천광역시 남동구 구월동 1189-1,원호형,10.0,360.0,37.44773668,126.7086827,Y,Y,1,0.0,1.0,0.0
인천광역시,남동구,성리로,인천광역시 남동구 구월동 1189-2,원호형,10.0,360.0,37.44761932,126.7086621,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,선수촌공원로,인천광역시 남동구 구월동 1498-2,원호형,10.0,360.0,37.44339794,126.7098986,Y,Y,1,0.0,1.0,0.0
인천광역시,남동구,선수촌공원로,인천광역시 남동구 구월동 1487,원호형,10.0,360.0,37.44573254,126.7099828,Y,Y,1,0.0,1.0,0.0
인천광역시,남동구,선수촌공원로,인천광역시 남동구 구월동 1543-3,원호형,10.0,360.0,37.44066608,126.709742,Y,Y,1,0.0,1.0,0.0
인천광역시,남동구,선수촌공원로,인천광역시 남동구 구월동 1533-3,원호형,10.0,360.0,37.44215326,126.7097843,Y,Y,1,0.0,1.0,0.0
인천광역시,남동구,선수촌로,인천광역시 남동구 구월동 1510,원호형,10.0,360.0,37.44329074,126.7124657,Y,Y,1,0.0,1.0,0.0
인천광역시,남동구,인하로,인천광역시 남동구 구월동 1519,원호형,10.0,360.0,37.44252758,126.7152022,N,Y,1,0.0,1.0,0.0
인천광역시,남동구,선수촌로,인천광역시 남동구 구월동 1554,원호형,10.0,360.0,37.44107767,126.7169333,Y,Y,1,0.0,1.0,0.0
인천광역시,남동구,은봉로375번길,인천광역시 남동구 논현동 597-12,원호형,10.0,360.0,37.40912095,126.7314393,Y,N,1,8.98,1.062,0.0
인천광역시,남동구,은봉로375번길,인천광역시 남동구 논현동 597-8,원호형,10.0,360.0,37.4087436,126.7307002,Y,N,1,9.46,1.066,0.0
인천광역시,남동구,앵고개로941번길,인천광역시 남동구 논현동 661-2,원호형,10.0,360.0,37.40376003,126.7339919,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,앵고개로941번길,인천광역시 남동구 논현동 661-3,원호형,10.0,360.0,37.40350972,126.7341768,Y,N,1,1.35,1.01,0.0
인천광역시,남동구,장도로,인천광역시 남동구 논현동 109-42,원호형,10.0,360.0,37.40446679,126.736047,Y,N,1,0.95,1.007,0.0
인천광역시,남동구,장도로,인천광역시 남동구 논현동 109-198,원호형,10.0,360.0,37.40503443,126.7352016,Y,N,1,1.35,1.01,0.0
인천광역시,남동구,소래역서로,인천광역시 남동구 논현동 651-15,원호형,10.0,360.0,37.40230039,126.7297922,N,Y,1,0.95,1.007,0.0
인천광역시,남동구,은봉로312번길,인천광역시 남동구 논현동 609-3,원호형,10.0,360.0,37.40510775,126.7244024,Y,Y,1,0.0,1.0,0.0
인천광역시,남동구,은봉로312번길,인천광역시 남동구 논현동 609-7,원호형,10.0,360.0,37.40453423,126.7246945,Y,Y,1,0.0,1.0,0.0
인천광역시,남동구,논고개로136번길,인천광역시 남동구 논현동 614-1,원호형,10.0,360.0,37.40327032,126.7244674,Y,N,1,0.0,1.0,0.0
인천광역시,남동구,논고개로136번길,인천광역시 남동구 논현동 614-5,원호형,10.0,360.0,37.40336661,126.7250418,Y,N,1,0.0,1.0,0.0
